name,latitude,longitude,category
CLEMATIS RESERVE,-37.76435418333817,145.19484991988597,park
100 ACRES RESERVE,-37.77441361407565,145.21884152281595,active_sport
LAWFORD RESERVE,-37.78527825603505,145.11942510234374,park
WINBROOK RESERVE,-37.78113668604494,145.1248193438046,park
WOODLEA RESERVE,-37.77533330914577,145.14821520401793,park
SPRING VALLEY RESERVE,-37.75304996115866,145.15954306929567,park
SANTA ROSA RESERVE,-37.76643196606577,145.18212895002293,park
HAPPY VALLEY RESERVE,-37.766888793029764,145.17494879567727,park
Park - Manningham (4),-37.777747529663905,145.1742157905742,park
RIESCHIECKS RESERVE,-37.779119245567045,145.1473225916709,active_sport
JW THOMSON RESERVE,-37.782179758101435,145.1280988918242,park
HILLCROFT RESERVE,-37.76895748239393,145.13597923098467,park
MORECAMBE RESERVE,-37.753822772097784,145.13315137562347,park
KOONUNG CREEK PARK,-37.77907728474359,145.08375891657815,active_sport
Walking Trail - Manningham (9),-37.778104490524214,145.22527653390142,trail
Mullum Mullum park - MF Freeway reserved parcels,-37.806081898066445,145.20916548633318,park
"Flood Plains, Yarra River",-37.73943831864573,145.21642269602413,nature
"Retarding Basins, Wetherby Road (Doncaster)",-37.79706957850231,145.14461186514626,nature
"Flood Plains, Improvement - Ruffeys Creek",-37.760072730511325,145.1251750580642,nature
Walking Trail - Manningham (10),-37.76407115165906,145.1005826579273,trail
"Drains, Porter Street",-37.75363262915645,145.1412551032028,nature
Walking Trail - Manningham (11),-37.764660726231824,145.09448005687807,trail
"Flood Plains, Improvement - Taylors Creek",-37.7551983827111,145.11950789071346,nature
Nature Reserve - Manningham,-37.75252803342,145.12139583097655,nature
Nature Reserve - Manningham (2),-37.757396157101596,145.12278044667724,nature
MULLUM MULLUM PARK (2),-37.80959838232623,145.2118782711242,nature
Walking Trail - Manningham (12),-37.77605597857987,145.181411158775,trail
RUFFEY CREEK LINEAR PARK (2),-37.76964721066736,145.13461568684116,trail
LOOKOVER RESERVE,-37.79751608301505,145.21245946052832,trail
Nature Reserve - Manningham (3),-37.791940607998384,145.2135923388655,nature
Park - Manningham (5),-37.78915284361403,145.17187792574455,park
Park - Manningham (6),-37.78996651737791,145.17209998241393,park
Park - Manningham (7),-37.78330753922696,145.1069730625621,park
TIKALARA PARK,-37.74416680184089,145.1655635759938,nature
Walking Trail - Manningham (13),-37.758226328641385,145.17747620661675,trail
WETHERBY RETARDING BASIN,-37.79138819691286,145.1414881883823,nature
Walking Trail - Manningham (14),-37.75759877722912,145.17791998402697,trail
Mullum Mullum Creek Frontage - Manningham,-37.762991930157064,145.1824664617947,nature
Warrandyte MINERS RESIDENCE - Historic Building,-37.752996181390316,145.22324588051293,nature
Yarran Dheran - Manningham,-37.80551689502436,145.20486285827081,park
Walking Trail - Manningham (15),-37.796937370421865,145.1621650670797,trail
Walking Trail - Manningham (16),-37.79762020383752,145.16143898609533,trail
MAGGS SOUTH RESERVE,-37.79474065443246,145.16421036959696,nature
EASTERN FREEWAY LINEAR PARK,-37.800795258163355,145.18595273781412,park
Yarra River Frontage - Manningham,-37.737277997658644,145.22605788707028,nature
Warrandyte Primary School,-37.74140870019482,145.2178479138094,nature
Warrandyte Recreation Reserve,-37.745176998450695,145.20789733778648,active_sport
Park Orchards Recreation Reserve,-37.778446323194515,145.2143961687846,active_sport
Wonga Park Recreation Reserve,-37.73952224189125,145.2694970453385,active_sport
KOONUNG CREEK LINEAR PARK,-37.802708055987615,145.17155444204744,trail
STINTONS WATER SUPPLY RESERVE,-37.79566632384948,145.20408544134844,nature
Walking Trail - Manningham (17),-37.75697637055227,145.17938420777833,trail
Nature Reserve - Manningham (4),-37.754642366401036,145.11871631911671,nature
TINDALS WILDFLOWER RESERVE,-37.75108324313171,145.1977674341219,nature
HUSSEYS RESERVE,-37.76159345158387,145.2282622853292,nature
"Parkland Rds, Doncaster East (2)",-37.748847067049454,145.20884801030584,nature
Walking Trail - Manningham (18),-37.76139891875345,145.0900847036064,trail
YARRALEEN TRAIL,-37.76588773349391,145.08715304538978,park
BALMORAL RESERVE,-37.770116656680564,145.11212659915114,park
MAYFAIR RESERVE,-37.76659570550022,145.11477735960756,park
MERRI RESERVE,-37.76163245039961,145.11231096287574,park
PATERSON RESERVE,-37.75851675216591,145.11644483323056,trail
Park - Manningham (8),-37.76222390709656,145.1212547864824,park
HAWTIN RESERVE,-37.75853788165631,145.13457081419304,park
MANNINGHAM TEMPLESTOWE LEISURE CENTRE,-37.758472665871686,145.1286413614039,active_sport
BEBS RESERVE,-37.759074163362754,145.1546373021096,park
DUDLEY RESERVE,-37.73098686310552,145.27230429785695,park
Park - Manningham (9),-37.73053634489497,145.28005307224603,park
WITTONS RESERVE,-37.72137367155984,145.2840296583702,nature
Park - Manningham (10),-37.755966827381904,145.16140399877438,park
BRACKENBURY RESERVE,-37.74396798910403,145.21273670750833,park
EVERARD WEST RESERVE,-37.7426386298974,145.20624733261437,nature
THIRD RESERVE,-37.74243708721419,145.20345943171108,trail
Walking Trail - Manningham (19),-37.75403898311534,145.13461172889322,trail
WALLMAH RESERVE,-37.754847959774914,145.1206778036994,park
Walking Trail - Manningham (20),-37.75699112372562,145.09144882958603,trail
Walking Trail - Manningham (21),-37.75915846213949,145.09009020645613,trail
Walking Trail - Manningham (22),-37.759568127807796,145.09100833899987,trail
Walking Trail - Manningham (23),-37.75995265317145,145.0900880076758,trail
EVERARD EAST RESERVE,-37.74283024668304,145.20675963748553,nature
KIM RESERVE,-37.76227559421825,145.08084808180215,park
Walking Trail - Manningham (24),-37.76973627549222,145.09580287183175,trail
Walking Trail - Manningham (25),-37.77607666355669,145.0979664440258,trail
Walking Trail - Manningham (26),-37.731169071026805,145.2767421893922,trail
Nature Reserve - Manningham (5),-37.75787101903222,145.12335064683813,nature
Walking Trail - Manningham (27),-37.75371430211777,145.16415254273102,trail
TUSCANY RESERVE,-37.75044954863206,145.14857732292583,park
COLMAN PARK,-37.76649285931055,145.23787198603114,active_sport
DEHNERT RESERVE,-37.78122009058993,145.1495901620215,park
SOMERVILLE RESERVE,-37.778448522122126,145.11638955430234,park
MORANG RESERVE,-37.75841729239092,145.09279234348423,park
ACHERON RESERVE,-37.790507088812674,145.11444543446652,trail
CELESTE RESERVE (WEST),-37.786194067886505,145.15006044366095,park
AQUARENA,-37.773990171547695,145.12400085175005,active_sport
FINNS RESERVE,-37.75569037405782,145.1126244512902,park
APPLEWOOD RESERVE,-37.76730285305601,145.16680386198334,park
100 ACRES RESERVE (2),-37.77534092312047,145.2243686390343,nature
MCKENZIE RESERVE,-37.78303133834557,145.1700399826337,park
ORCHID RESERVE,-37.77489235706567,145.21448840654162,nature
DECONTRA RESERVE,-37.7919843087692,145.18369782087953,nature
"Parkland Rds, Doncaster East (3)",-37.77691740286235,145.07803065839104,active_sport
COOLABAH RESERVE,-37.79112040448483,145.13940744895822,park
FITZSIMONS RESERVE,-37.739690039226865,145.1389055321649,nature
ALEXANDER RESERVE,-37.742582555233525,145.18488895261353,nature
FITZSIMONS RESERVE (2),-37.74129956830074,145.13645954596933,park
Andersons Creek Frontage,-37.756538403304276,145.22640617056933,nature
Andersons Park,-37.76451678807412,145.17086151132122,active_sport
Ruffeys Creek Frontage,-37.756647003016795,145.12217249552324,nature
Ruffey Lake Parkland,-37.776292569972945,145.13240999789812,park
"Retarding Basins, Andersons Creek",-37.77492188507298,145.23672523925347,nature
"Reserve, Manningham, Drainage",-37.761536386182684,145.22943472433488,nature
MULLUM MULLUM CREEK LINEAR PARK (2),-37.7625838335547,145.1819122239889,trail
Nature Reserve - Manningham (6),-37.765024837113565,145.1864404703835,nature
Nature Reserve - Manningham (7),-37.75026693051207,145.21211216328751,nature
Walking Trail - Manningham (28),-37.76220200472691,145.1275229967949,trail
Walking Trail - Manningham (29),-37.76069808067955,145.1246386881645,trail
Walking Trail - Manningham (30),-37.78084878375514,145.1826471878642,trail
ANDERSONS CREEK RESERVE (NORTH),-37.74838921172039,145.20927758360827,nature
Childrens Playground Reserve,-37.73759314752936,145.2187799828262,playground
Services Memorial Park Reserve,-37.75709327880221,145.11901890191223,park
Nature Reserve - Manningham (8),-37.803919195277864,145.20813111966933,nature
Nature Reserve - Manningham (9),-37.80418027861519,145.20740842428398,nature
Walking Trail - Manningham (31),-37.78047806362749,145.09881030389454,trail
Banksia Park - Yarra Valley Pklands,-37.75756819941874,145.0786823433315,nature
Yarra Valley Parklands,-37.75326950159387,145.09797827928966,nature
KOONUNG CREEK LINEAR PARK (2),-37.798140755594694,145.12437221772925,nature
Walking Trail - Manningham (32),-37.79827233827403,145.16071052250675,trail
BEVERLEY RESERVE (2),-37.79100388365339,145.16652556327077,trail
EASTERN FREEWAY LINEAR PARK (2),-37.80027347594428,145.1890410089003,nature
Park - Manningham (11),-37.79718910722941,145.17669390938264,park
Park - Manningham (12),-37.79753723339607,145.1744334591574,park
Flora Road drainage line - Manningham,-37.78334289984553,145.19437082850413,nature
Nature Reserve - Manningham (10),-37.786686642110844,145.20338964827496,nature
Walking Trail - Manningham (33),-37.77100695270229,145.1516086539251,trail
MULLUM MULLUM RESERVE,-37.768389464539204,145.18537551830764,active_sport
DARVALL WALKWAY (KCLP),-37.803166236439154,145.174479937604,trail
RUFFEY CREEK LINEAR PARK (3),-37.76868999777262,145.13375390882698,nature
RANLEIGH RESERVE,-37.76888365846981,145.1150983515187,park
MURILLO RESERVE,-37.77222184683109,145.13059740178917,park
LARNOO PLAYSPACE (MMCLP),-37.75938007662789,145.18123745723966,park
Nature Reserve - Manningham (11),-37.79075426727576,145.20482340108148,nature
Walking Trail - Manningham (34),-37.76462744186644,145.16447894763365,trail
BULLEEN PARK,-37.773497953915296,145.07210906839833,active_sport
STIGGANTS PARK (WRR),-37.74184920659492,145.21030810744796,nature
Walking Trail - Manningham (35),-37.758145573438114,145.1680089081294,trail
Nature Reserve - Manningham (12),-37.801299303140624,145.1899246577549,nature
THOMPSONS RESERVE,-37.7700051861848,145.0992361953152,park
Warrandyte Public Purposes Reserve,-37.750287377993544,145.17584887180126,active_sport
Warrandyte State Park - Nillumbik,-37.73764933015948,145.22921393852442,nature
Stream Frontage - Manningham,-37.73979457199515,145.21817518095835,nature
Mullum Mullum Park - Manningham,-37.807113433465,145.207975894982,nature
Koonung Creek Floodplains - Manningham,-37.80221887805354,145.16694950432,nature
Warrandyte State Park - Manningham,-37.71854767731512,145.25721898173882,nature
Walking Trail - Manningham (36),-37.76672530220883,145.07886703902352,trail
MULLUM MULLUM CREEK LINEAR PARK (3),-37.770405148919906,145.18867946966992,nature
Ruffey Lake Park,-37.776296350594876,145.13978763879524,active_sport
Warrandyte Wildflower Reserve,-37.75054617476414,145.19833442799757,nature
WARRANDYTE STATE PARK,-37.747774654398164,145.21951624274806,nature
Templestowe Bowling Club,-37.75652507225274,145.12292026673367,active_sport
WARRANDYTE RIVER RESERVE,-37.74143859227252,145.21062667213351,nature
Nature Reserve - Manningham (13),-37.75612521103043,145.12070248586713,nature
Walking Trail - Manningham (37),-37.75381571357695,145.14166267209208,trail
YANGGAI BARRING LINEAR PARK,-37.772207686310715,145.23892606354534,nature
Flood Plains- Mullum Mullum Creek- Manningham,-37.76758441394018,145.18647434421365,nature
FINNS RESERVE (2),-37.753071617334854,145.1191771010848,nature
Yarra Valley Parklands - Manningham,-37.74063218580949,145.15674571918572,nature
Nature Reserve - Manningham (14),-37.762223914836454,145.18111598487863,nature
Mullum Mullum Reserve,-37.76790761932305,145.18435998223515,nature
Heide Art Gallery and Public Park,-37.757238281150045,145.08310000506842,park
CURRAWONG BUSH PARK (MMCLP),-37.76160250263399,145.1843779706795,nature
Westerfolds Park - YVParklands,-37.745793643507554,145.12830338187788,nature
Moorolbark Retarding Basin - Taylor Road,-37.78672551851889,145.33659893209776,nature
Mount Evelyn Swansea Rd drain,-37.774310854618896,145.36410739540622,trail
Nature Reserve - Yarra Ranges,-37.817919946222275,145.40150825420037,nature
Park - Yarra Ranges,-37.8256704343723,145.40476456949705,park
Nature Reserve - Yarra Ranges (2),-37.82150168678698,145.40770457349328,nature
Nature Reserve - Yarra Ranges (3),-37.82313342733688,145.40263787302914,nature
Nature Reserve - Yarra Ranges (4),-37.81693306476932,145.4031942554544,nature
Nature Reserve - Yarra Ranges (5),-37.81716375111123,145.40485622469652,nature
Nature Reserve - Yarra Ranges (6),-37.956851115006785,145.3826608921802,nature
Hermons Saddle Reserve,-37.911849875038,145.3938820134454,nature
Kemp Reserve,-37.77772786304941,145.3846580306924,nature
Park - Yarra Ranges (2),-37.78503084180836,145.37637960260685,park
Bailey Road Playground,-37.78413477083227,145.38432892204602,playground
Walking Trail - Yarra Ranges,-37.78214078422125,145.39677519990275,trail
Nature Reserve - Yarra Ranges (7),-37.785948240677236,145.39710690743487,nature
Stringybark Reserve North,-37.78188500207195,145.39403965870835,nature
Conners Flat Reserve,-37.77095374184886,145.4263328948751,nature
Koonaburra Reserve,-37.77437809868153,145.42902081061294,park
Park - Yarra Ranges (3),-37.77721561199032,145.42093755717744,park
Prospect Reserve,-37.78008578012649,145.42918306122323,park
P.J. Mould Reserve,-37.78081754476967,145.42767381392198,park
Greenglades Reserve,-37.780628720830244,145.42670642655017,trail
Wandin North Recreation Reserve,-37.78256365539157,145.43018423312617,active_sport
Hickman Reserve,-37.77743668781085,145.45401008056987,park
Nature Reserve - Yarra Ranges (8),-37.76819131455589,145.46252569834377,nature
1st Seville Scout Playground,-37.771663741225424,145.46258352019694,playground
Dixons Creek Reserve,-37.60415471658389,145.41614496943365,active_sport
John Hicks Petty Reserve,-37.65326465712034,145.37270246203263,park
Active Sport Facility - Yarra Ranges,-37.6702908021439,145.3550413778506,active_sport
McKenzie Reserve,-37.65581572018563,145.3733501168388,park
McKenzie Reserve (2),-37.65569350894164,145.37097982178727,active_sport
Hubbard Reserve,-37.647028542998385,145.37148028238218,park
Nature Reserve - Yarra Ranges (9),-37.62238790540549,145.50765979327394,nature
Roma Reserve,-37.68797734953975,145.54781172934193,park
Healesville Show Grounds,-37.66943719786603,145.54021003155572,active_sport
Nature Reserve - Yarra Ranges (10),-37.741166556224705,145.33022024147033,nature
Walking Trail - Yarra Ranges (2),-37.74213141877948,145.3461851053019,trail
Walking Trail - Yarra Ranges (3),-37.743578284171306,145.34556376569083,trail
Gateway Reserve,-37.744814884125056,145.3446722997965,trail
Walking Trail - Yarra Ranges (4),-37.73163911941401,145.38513949145934,trail
Margaret Lewis - Fairway Park,-37.73373168210682,145.37938036247982,nature
Walking Trail - Yarra Ranges (5),-37.73326228379023,145.3841065659478,trail
Melrose Reserve,-37.72887088102597,145.38304414823014,park
Nature Reserve - Yarra Ranges (11),-37.850926227129044,145.3634610888209,nature
Nature Reserve - Yarra Ranges (12),-37.893702210028835,145.65403509097632,nature
Nature Reserve - Yarra Ranges (13),-37.78130597875408,145.60959395871862,nature
Nature Reserve - Yarra Ranges (14),-37.8309700856749,145.67948559615763,nature
Nature Reserve - Yarra Ranges (15),-37.76658134406583,145.5124792925768,nature
Nature Reserve - Yarra Ranges (16),-37.82680547337407,145.54445886422022,nature
Park - Yarra Ranges (4),-37.781930745209486,145.41371775331174,park
Nature Reserve - Yarra Ranges (17),-37.805423355963875,145.5275804658824,nature
Park - Yarra Ranges (5),-37.75097935814123,145.35280153848913,park
Park - Yarra Ranges (6),-37.787152171506655,145.38057745840132,park
Belgrave Town Park,-37.90785955493123,145.3546985579431,park
Nature Reserve - Yarra Ranges (18),-37.85117861370496,145.33564802019237,nature
McMahons Creek (Reefton Dr & Sandy Dr) Natural Interest Reserve,-37.91322784583953,145.3427075391644,nature
Nature Reserve - Yarra Ranges (19),-37.701420579113,145.83408409884944,nature
Nature Reserve - Yarra Ranges (20),-37.74211787318953,145.71784549254286,nature
Nature Reserve - Yarra Ranges (21),-37.82842858452398,145.61096608325857,nature
Nature Reserve - Yarra Ranges (22),-37.877087382919356,145.38974934748614,nature
Nature Reserve - Yarra Ranges (23),-37.54714116769714,145.39338032497773,nature
Monbulk Creek Belgrave Heights Streamside Reserve,-37.92300408740406,145.35530868042375,nature
